"Term ID","Term Name","Term Slug",Description,"Parent ID","Parent Name","Parent Slug",Count
2365,Compiègne,compiegne,,2360,"Caviste spécialisé en vins naturels",caviste-specialise-en-vins-naturels,
2367,"Vente montres connectées",vente-montres-connectees-2,,,,,
2368,"Vente en ligne de poppers",vente-en-ligne-de-poppers,,,,,
2373,"Vente en ligne de crus du Beaujolais",vente-en-ligne-de-crus-du-beaujolais,,,,,
2374,"Commerce de gros et de détail de produits métalliques avec découpe et livraison sur mesure",commerce-de-gros-et-de-detail-de-produits-metalliques-avec-decoupe-et-livraison-sur-mesure,,,,,
2375,Arnas,arnas,,2373,"Vente en ligne de crus du Beaujolais",vente-en-ligne-de-crus-du-beaujolais,
2377,"Vente en ligne de housses de protection textile et accessoires déco",vente-en-ligne-de-housses-de-protection-textile-et-accessoires-deco,,,,,
2378,Paris,paris-vente-en-ligne-de-housses-de-protection-textile-et-accessoires-deco,,2377,"Vente en ligne de housses de protection textile et accessoires déco",vente-en-ligne-de-housses-de-protection-textile-et-accessoires-deco,
2381,"Réparation smartphones tablettes",reparation-smartphones-tablettes,,,,,
2382,Paris,paris-reparation-smartphones-tablettes,,2381,"Réparation smartphones tablettes",reparation-smartphones-tablettes,
2383,"Revêtements extérieurs en résine de marbre et aménagements décoratifs",revetements-exterieurs-en-resine-de-marbre-et-amenagements-decoratifs,,,,,
2384,"Fourniture et location de conteneurs maritimes",fourniture-et-location-de-conteneurs-maritimes,,,,,
2385,Paris,paris-revetements-exterieurs-en-resine-de-marbre-et-amenagements-decoratifs,,2383,"Revêtements extérieurs en résine de marbre et aménagements décoratifs",revetements-exterieurs-en-resine-de-marbre-et-amenagements-decoratifs,
2389,"Fabrication et thermolaquage de menuiseries aluminium",fabrication-et-thermolaquage-de-menuiseries-aluminium,,,,,
2391,"Producteur de vin AOC Lalande-de-Pomerol",producteur-de-vin-aoc-lalande-de-pomerol,,,,,
2393,Néac,neac,,2391,"Producteur de vin AOC Lalande-de-Pomerol",producteur-de-vin-aoc-lalande-de-pomerol,
2394,"Nettoyage automobile à domicile et services de detailing",nettoyage-automobile-a-domicile-et-services-de-detailing,,,,,
2395,Paris,paris-nettoyage-automobile-a-domicile-et-services-de-detailing,,2394,"Nettoyage automobile à domicile et services de detailing",nettoyage-automobile-a-domicile-et-services-de-detailing,
2397,"Vente électroménager en ligne",vente-electromenager-en-ligne,,,,,
2398,Marseille,marseille-vente-electromenager-en-ligne,,2397,"Vente électroménager en ligne",vente-electromenager-en-ligne,
2399,"Textiles décoratifs et housses personnalisées",textiles-decoratifs-et-housses-personnalisees,,,,,
2402,"Inspection de véhicule",inspection-de-vehicule,,,,,
2403,"Caviste indépendant en ligne et en boutique",caviste-independant-en-ligne-et-en-boutique,,,,,
2405,Villeneuve-lès-Avignon,villeneuve-les-avignon,,2403,"Caviste indépendant en ligne et en boutique",caviste-independant-en-ligne-et-en-boutique,
2407,"Décoration éco-responsable",decoration-eco-responsable,,,,,
2408,"Vente en ligne de vins sélectionnés et coffrets œnologiques",vente-en-ligne-de-vins-selectionnes-et-coffrets-oenologiques,,,,,
2409,Paris,paris-vente-en-ligne-de-vins-selectionnes-et-coffrets-oenologiques,,2408,"Vente en ligne de vins sélectionnés et coffrets œnologiques",vente-en-ligne-de-vins-selectionnes-et-coffrets-oenologiques,
2410,"Fabricant de caves à vin naturelles en argile",fabricant-de-caves-a-vin-naturelles-en-argile,,,,,
2412,Cabourg,cabourg,,2410,"Fabricant de caves à vin naturelles en argile",fabricant-de-caves-a-vin-naturelles-en-argile,
2415,"Décoration d’intérieur et design scandinave",decoration-dinterieur-et-design-scandinave,,,,,
2418,"Services de bien-être",services-de-bien-etre,,,,,
2419,"Box de dégustation et apprentissage du vin",box-de-degustation-et-apprentissage-du-vin,,,,,
2420,Luynes,luynes,,2419,"Box de dégustation et apprentissage du vin",box-de-degustation-et-apprentissage-du-vin,
2421,"Fournisseur de condiments",fournisseur-de-condiments,,,,,
2422,Lyon,lyon-fournisseur-de-condiments,,2421,"Fournisseur de condiments",fournisseur-de-condiments,
2424,"Fabrication de structures métalliques et de parties de structures",fabrication-de-structures-metalliques-et-de-parties-de-structures,,,,,
2425,"Revêtements céramiques",revetements-ceramiques,,,,,
2426,"Service de courrier et de livraison",service-de-courrier-et-de-livraison,,,,,
2427,"Conception et vente de chatières sur mesure",conception-et-vente-de-chatieres-sur-mesure,,,,,
2428,"Installateur de systèmes de sécurité",installateur-de-systemes-de-securite,,,,,
2429,"Caviste engagé en vins naturels et bio",caviste-engage-en-vins-naturels-et-bio,,,,,
2430,Nantes,nantes-caviste-engage-en-vins-naturels-et-bio,,2429,"Caviste engagé en vins naturels et bio",caviste-engage-en-vins-naturels-et-bio,
2431,"principalement pour remorques utilitaires.",principalement-pour-remorques-utilitaires,,,,,
2434,"Voyages et séjours États Unis",voyages-et-sejours-etats-unis,,,,,
2435,Nice,nice-voyages-et-sejours-etats-unis,,2434,"Voyages et séjours États Unis",voyages-et-sejours-etats-unis,
2436,"Installateurs de salle d bain",installateurs-de-salle-d-bain,,,,,
2437,"Caviste en ligne spécialisé en vins confidentiels",caviste-en-ligne-specialise-en-vins-confidentiels,,,,,
2438,Saint-Fons,saint-fons,,2437,"Caviste en ligne spécialisé en vins confidentiels",caviste-en-ligne-specialise-en-vins-confidentiels,
2439,"Externalisation technique et administrative pour les professionnels de l’agencement",externalisation-technique-et-administrative-pour-les-professionnels-de-lagencement,,,,,
2440,"Ateliers de stimulation cognitive et bien-être cérébral",ateliers-de-stimulation-cognitive-et-bien-etre-cerebral,,,,,
2443,"Vente d’huiles essentielles et produits d’aromathérapie",vente-dhuiles-essentielles-et-produits-daromatherapie,,,,,
2444,"Vente de vins rares et vieux millésimes",vente-de-vins-rares-et-vieux-millesimes,,,,,
2446,"Commerce en ligne d’antiquités et décorations française",commerce-en-ligne-dantiquites-et-decorations-francaise,,,,,
2447,Reims,reims-vente-de-vins-rares-et-vieux-millesimes,,2444,"Vente de vins rares et vieux millésimes",vente-de-vins-rares-et-vieux-millesimes,
2448,"Vente de pieds de table en acier et mobilier DIY",vente-de-pieds-de-table-en-acier-et-mobilier-diy,,,,,
2449,"Vente produits CBD bien être",vente-produits-cbd-bien-etre,,,,,
2450,Bordeaux,bordeaux-vente-de-produits-cbd-naturels,,48,"Vente de produits CBD naturels",vente-de-produits-cbd-naturels,
2453,"Vente de volières et accessoires pour oiseaux",vente-de-volieres-et-accessoires-pour-oiseaux,,,,,
2456,"Vente en ligne de mobilier design et accessoires de décoration",vente-en-ligne-de-mobilier-design-et-accessoires-de-decoration,,,,,
2457,"Services numériques et solutions digitales",services-numeriques-et-solutions-digitales,,,,,
2458,Toulouse,toulouse-services-numeriques-et-solutions-digitales,,2457,"Services numériques et solutions digitales",services-numeriques-et-solutions-digitales,
2460,"Décoration artisanale et créations pour la maison",decoration-artisanale-et-creations-pour-la-maison,,,,,
2461,"Vente de meubles et articles de décoration au style scandinave",vente-de-meubles-et-articles-de-decoration-au-style-scandinave,,,,,
2462,"Canapés convertibles",canapes-convertibles,,,,,
2463,"armoires-lits et mobilier gain de place",armoires-lits-et-mobilier-gain-de-place,,,,,
2464,"Décoration d'intérieur et objets design pour la maison",decoration-dinterieur-et-objets-design-pour-la-maison,,,,,
2465,"Vente en ligne de produits CBD",vente-en-ligne-de-produits-cbd,,,,,
2467,"Vente équipements audio hi fi",vente-equipements-audio-hi-fi,,,,,
2468,Lyon,lyon-vente-equipements-audio-hi-fi,,2467,"Vente équipements audio hi fi",vente-equipements-audio-hi-fi,
2469,"Objets déco fleuris et créations artisanales",objets-deco-fleuris-et-creations-artisanales,,,,,
2470,"Accompagnement spirituel en ligne",accompagnement-spirituel-en-ligne,,,,,
2471,"Institut de massages bien-être et prestations à domicile",institut-de-massages-bien-etre-et-prestations-a-domicile,,,,,
2472,"Vente en ligne de mobilier, objets déco et accessoires design engagés",vente-en-ligne-de-mobilier-objets-deco-et-accessoires-design-engages,,,,,
2473,"Vente en ligne de mobilier et objets de décoration design haut de gamme",vente-en-ligne-de-mobilier-et-objets-de-decoration-design-haut-de-gamme,,,,,
2475,"Décoration minérale et lithothérapie artisanale",decoration-minerale-et-lithotherapie-artisanale,,,,,
2477,"Mobilier &amp; accessoires de chambre de style “beauty/vanity”",mobilier-accessoires-de-chambre-de-style-beauty-vanity,,,,,
2478,"Décoration éthique et design écologique",decoration-ethique-et-design-ecologique,,,,,
2479,"Vente en ligne de mobilier design et connectés",vente-en-ligne-de-mobilier-design-et-connectes,,,,,
2480,"Vente en ligne de matériel de loisir",vente-en-ligne-de-materiel-de-loisir,,,,,
2481,"Boutique de décoration artisanale et accessoires de maison",boutique-de-decoration-artisanale-et-accessoires-de-maison,,,,,
2482,"Verrerie et art de la table haut de gamme",verrerie-et-art-de-la-table-haut-de-gamme,,,,,
2483,"Création et vente de décorations murales design",creation-et-vente-de-decorations-murales-design,,,,,
2484,"Sports d’aventure et renforcement mental",sports-daventure-et-renforcement-mental,,,,,
2485,Paris,paris-sports-daventure-et-renforcement-mental,,2484,"Sports d’aventure et renforcement mental",sports-daventure-et-renforcement-mental,
2486,"Magasin de cosmétiques et soins naturels artisanaux",magasin-de-cosmetiques-et-soins-naturels-artisanaux,,,,,
2487,"Vente en ligne de vins issus d’abbayes et domaines monastiques",vente-en-ligne-de-vins-issus-dabbayes-et-domaines-monastiques,,,,,
2488,Paris,paris-magasin-de-cosmetiques-et-soins-naturels-artisanaux,,2486,"Magasin de cosmétiques et soins naturels artisanaux",magasin-de-cosmetiques-et-soins-naturels-artisanaux,
2489,"Service de fitness et nutrition personnalisée",service-de-fitness-et-nutrition-personnalisee,,,,,
2490,Paris,paris-service-de-fitness-et-nutrition-personnalisee,,2489,"Service de fitness et nutrition personnalisée",service-de-fitness-et-nutrition-personnalisee,
2491,Villeveyrac,villeveyrac,,2487,"Vente en ligne de vins issus d’abbayes et domaines monastiques",vente-en-ligne-de-vins-issus-dabbayes-et-domaines-monastiques,
2492,"Caviste de quartier spécialisé en vins locaux et originaux",caviste-de-quartier-specialise-en-vins-locaux-et-originaux,,,,,
2493,Bordeaux,bordeaux-caviste-de-quartier-specialise-en-vins-locaux-et-originaux,,2492,"Caviste de quartier spécialisé en vins locaux et originaux",caviste-de-quartier-specialise-en-vins-locaux-et-originaux,
2494,"Service de fitness - bien être et nutrition",service-de-fitness-bien-etre-et-nutrition,,,,,
2495,Paris,paris-service-de-fitness-bien-etre-et-nutrition,,2494,"Service de fitness - bien être et nutrition",service-de-fitness-bien-etre-et-nutrition,
2496,"Vente équipements salle bain",vente-equipements-salle-bain,,,,,
2497,Lyon,lyon-vente-equipements-salle-bain,,2496,"Vente équipements salle bain",vente-equipements-salle-bain,
2498,"Vente d’articles en étain et objets de décoration traditionnels",vente-darticles-en-etain-et-objets-de-decoration-traditionnels,,,,,
2500,"Objets déco artisanaux et inspirations bohèmes",objets-deco-artisanaux-et-inspirations-bohemes,,,,,
2501,"Styliste et création de mode sur mesure",styliste-et-creation-de-mode-sur-mesure,,,,,
2502,Paris,paris-styliste-et-creation-de-mode-sur-mesure,,2501,"Styliste et création de mode sur mesure",styliste-et-creation-de-mode-sur-mesure,
2504,"Friperie et création d’articles vintage",friperie-et-creation-darticles-vintage,,,,,
2505,Paris,paris-friperie-et-creation-darticles-vintage,,2504,"Friperie et création d’articles vintage",friperie-et-creation-darticles-vintage,
2506,"Importateur et distributeur de vins du monde",importateur-et-distributeur-de-vins-du-monde,,,,,
2507,"Création de décorations murales personnalisées en bois et plexiglas",creation-de-decorations-murales-personnalisees-en-bois-et-plexiglas,,,,,
2508,Lorgues,lorgues,,2506,"Importateur et distributeur de vins du monde",importateur-et-distributeur-de-vins-du-monde,
2510,"Vente en ligne de rampes de chargement en aluminium renforcées, principalement pour remorques utilitaires.",vente-en-ligne-de-rampes-de-chargement-en-aluminium-renforcees-principalement-pour-remorques-utilitaires,,,,,
2511,"Prestataire de mariage et création musicale sur mesure",prestataire-de-mariage-et-creation-musicale-sur-mesure,,,,,
2512,Paris,paris-prestataire-de-mariage-et-creation-musicale-sur-mesure,,2511,"Prestataire de mariage et création musicale sur mesure",prestataire-de-mariage-et-creation-musicale-sur-mesure,
2513,"Décorations murales et artisanat spirituel",decorations-murales-et-artisanat-spirituel,,,,,
2514,"Plateforme de travaux de rénovation et d’aménagement intérieur",plateforme-de-travaux-de-renovation-et-damenagement-interieur,,,,,
2516,"Vente en ligne de vins rares et spiritueux anciens",vente-en-ligne-de-vins-rares-et-spiritueux-anciens,,,,,
2517,Soyons,soyons,,2516,"Vente en ligne de vins rares et spiritueux anciens",vente-en-ligne-de-vins-rares-et-spiritueux-anciens,
2518,"Vente cigarettes électroniques liquides",vente-cigarettes-electroniques-liquides,,,,,
2519,Paris,paris-vente-cigarettes-electroniques-liquides,,2518,"Vente cigarettes électroniques liquides",vente-cigarettes-electroniques-liquides,
2520,"Organisateur d’événements et jeux interactifs urbains",organisateur-devenements-et-jeux-interactifs-urbains,,,,,
2521,"Vente de chaises et mobilier",vente-de-chaises-et-mobilier,,,,,
2522,Paris,paris-organisateur-devenements-et-jeux-interactifs-urbains,,2520,"Organisateur d’événements et jeux interactifs urbains",organisateur-devenements-et-jeux-interactifs-urbains,
2523,"Distribution de produits en liège naturel et décoratif",distribution-de-produits-en-liege-naturel-et-decoratif,,,,,
2524,"Décoration d'intérieur et accessoires décoratifs pour la maison",decoration-dinterieur-et-accessoires-decoratifs-pour-la-maison,,,,,
2526,"Prestataire de mariage et organisation d’événements sur mesure",prestataire-de-mariage-et-organisation-devenements-sur-mesure,,,,,
2527,"Simply Wed",simply-wed,,2511,"Prestataire de mariage et création musicale sur mesure",prestataire-de-mariage-et-creation-musicale-sur-mesure,
2528,Paris,paris-prestataire-de-mariage-et-organisation-devenements-sur-mesure,,2526,"Prestataire de mariage et organisation d’événements sur mesure",prestataire-de-mariage-et-organisation-devenements-sur-mesure,
2529,"Vente de produits de décoration et d’ameublement",vente-de-produits-de-decoration-et-dameublement,,,,,
2530,"Décoration et accessoires design",decoration-et-accessoires-design,,,,,
2532,"Prestataire de mariage et spectacles pyrotechniques",prestataire-de-mariage-et-spectacles-pyrotechniques,,,,,
